"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1M_T2M","142","1962-06-01","14","4","5",
"OBS_DEU_P1M_T2M","142","1962-07-01","15.82","4","5",
"OBS_DEU_P1M_T2M","142","1962-08-01","17.08","4","5",
"OBS_DEU_P1M_T2M","142","1962-09-01","12.31","4","5",
"OBS_DEU_P1M_T2M","142","1962-10-01","7.49","4","5",
"OBS_DEU_P1M_T2M","142","1962-11-01","1.23","4","5",
"OBS_DEU_P1M_T2M","142","1962-12-01","-6.03","4","5",
"OBS_DEU_P1M_T2M","142","1963-01-01","-8.1","4","5",
"OBS_DEU_P1M_T2M","142","1963-02-01","-7.81","4","5",
"OBS_DEU_P1M_T2M","142","1963-03-01","1.4","4","5",
"OBS_DEU_P1M_T2M","142","1963-04-01","8.56","4","5",
"OBS_DEU_P1M_T2M","142","1963-05-01","11.41","4","5",
"OBS_DEU_P1M_T2M","142","1963-06-01","15.76","4","5",
"OBS_DEU_P1M_T2M","142","1963-07-01","17.63","4","5",
"OBS_DEU_P1M_T2M","142","1963-08-01","15.78","4","5",
"OBS_DEU_P1M_T2M","142","1963-09-01","13.82","4","5",
"OBS_DEU_P1M_T2M","142","1963-10-01","7.31","4","5",
"OBS_DEU_P1M_T2M","142","1963-11-01","6.56","4","5",
"OBS_DEU_P1M_T2M","142","1963-12-01","-4.9","4","5",
"OBS_DEU_P1M_T2M","142","1964-01-01","-5.07","4","5",
"OBS_DEU_P1M_T2M","142","1964-02-01","-0.31","4","5",
"OBS_DEU_P1M_T2M","142","1964-03-01","0.44","4","5",
"OBS_DEU_P1M_T2M","142","1964-04-01","8.83","4","5",
"OBS_DEU_P1M_T2M","142","1964-05-01","13.25","4","5",
"OBS_DEU_P1M_T2M","142","1964-06-01","16.55","4","5",
"OBS_DEU_P1M_T2M","142","1964-07-01","18.52","4","5",
"OBS_DEU_P1M_T2M","142","1964-08-01","15.87","4","5",
"OBS_DEU_P1M_T2M","142","1964-09-01","13.35","4","5",
"OBS_DEU_P1M_T2M","142","1964-10-01","6.53","4","5",
"OBS_DEU_P1M_T2M","142","1964-11-01","4.59","4","5",
"OBS_DEU_P1M_T2M","142","1964-12-01","-1.66","4","5",
"OBS_DEU_P1M_T2M","142","1965-01-01","0.11","4","5",
"OBS_DEU_P1M_T2M","142","1965-02-01","-5.35","4","5",
"OBS_DEU_P1M_T2M","142","1965-03-01","0.64","4","5",
"OBS_DEU_P1M_T2M","142","1965-04-01","5.88","4","5",
"OBS_DEU_P1M_T2M","142","1965-05-01","10.62","4","5",
"OBS_DEU_P1M_T2M","142","1965-06-01","15.63","4","5",
"OBS_DEU_P1M_T2M","142","1965-07-01","15.45","4","5",
"OBS_DEU_P1M_T2M","142","1965-08-01","14.46","4","5",
"OBS_DEU_P1M_T2M","142","1965-09-01","11.7","4","5",
"OBS_DEU_P1M_T2M","142","1965-10-01","6.65","4","5",
"OBS_DEU_P1M_T2M","142","1965-11-01","1.83","4","5",
"OBS_DEU_P1M_T2M","142","1965-12-01","2.56","4","5",
"OBS_DEU_P1M_T2M","142","1966-01-01","-4.33","4","5",
"OBS_DEU_P1M_T2M","142","1966-02-01","5.06","4","5",
"OBS_DEU_P1M_T2M","142","1966-03-01","2.2","4","5",
"OBS_DEU_P1M_T2M","142","1966-04-01","9.32","4","5",
"OBS_DEU_P1M_T2M","142","1966-05-01","11.75","4","5",
"OBS_DEU_P1M_T2M","142","1966-06-01","16.01","4","5",
"OBS_DEU_P1M_T2M","142","1966-07-01","14.87","4","5",
"OBS_DEU_P1M_T2M","142","1966-08-01","14.59","4","5",
"OBS_DEU_P1M_T2M","142","1966-09-01","12.85","4","5",
"OBS_DEU_P1M_T2M","142","1966-10-01","10.88","4","5",
"OBS_DEU_P1M_T2M","142","1966-11-01","1.25","4","5",
"OBS_DEU_P1M_T2M","142","1966-12-01","0.67","4","5",
"OBS_DEU_P1M_T2M","142","1967-01-01","-1.02","4","5",
"OBS_DEU_P1M_T2M","142","1967-02-01","1.55","4","5",
"OBS_DEU_P1M_T2M","142","1967-03-01","4.37","4","5",
"OBS_DEU_P1M_T2M","142","1967-04-01","5.75","4","5",
"OBS_DEU_P1M_T2M","142","1967-05-01","11.63","4","5",
"OBS_DEU_P1M_T2M","142","1967-06-01","13.92","4","5",
"OBS_DEU_P1M_T2M","142","1967-07-01","18.25","4","5",
"OBS_DEU_P1M_T2M","142","1967-08-01","16.05","4","5",
"OBS_DEU_P1M_T2M","142","1967-09-01","12.76","4","5",
"OBS_DEU_P1M_T2M","142","1967-10-01","9.91","4","5",
"OBS_DEU_P1M_T2M","142","1967-11-01","2.47","4","5",
"OBS_DEU_P1M_T2M","142","1967-12-01","-1.57","4","5",
"OBS_DEU_P1M_T2M","142","1968-01-01","-2.49","4","5",
"OBS_DEU_P1M_T2M","142","1968-02-01","0.9","4","5",
"OBS_DEU_P1M_T2M","142","1968-03-01","3.41","4","5",
"OBS_DEU_P1M_T2M","142","1968-04-01","8.38","4","5",
"OBS_DEU_P1M_T2M","142","1968-05-01","11.06","4","5",
"OBS_DEU_P1M_T2M","142","1968-06-01","15.29","4","5",
"OBS_DEU_P1M_T2M","142","1968-07-01","15.54","4","5",
"OBS_DEU_P1M_T2M","142","1968-08-01","15.13","4","5",
"OBS_DEU_P1M_T2M","142","1968-09-01","12.34","4","5",
"OBS_DEU_P1M_T2M","142","1968-10-01","8.6","4","5",
"OBS_DEU_P1M_T2M","142","1968-11-01","2.6","4","5",
"OBS_DEU_P1M_T2M","142","1968-12-01","-3.86","4","5",
"OBS_DEU_P1M_T2M","142","1969-01-01","-1.62","4","5",
"OBS_DEU_P1M_T2M","142","1969-02-01","-2.49","4","5",
"OBS_DEU_P1M_T2M","142","1969-03-01","2.16","4","5",
"OBS_DEU_P1M_T2M","142","1969-04-01","6.98","4","5",
"OBS_DEU_P1M_T2M","142","1969-05-01","13.25","4","5",
"OBS_DEU_P1M_T2M","142","1969-06-01","13.41","4","5",
"OBS_DEU_P1M_T2M","142","1969-07-01","17.36","4","5",
"OBS_DEU_P1M_T2M","142","1969-08-01","15.39","4","5",
"OBS_DEU_P1M_T2M","142","1969-09-01","13.46","4","5",
"OBS_DEU_P1M_T2M","142","1969-10-01","7.66","4","5",
"OBS_DEU_P1M_T2M","142","1969-11-01","4.08","4","5",
"OBS_DEU_P1M_T2M","142","1969-12-01","-5.71","4","5",
"OBS_DEU_P1M_T2M","142","1970-01-01","-2.98","4","5",
"OBS_DEU_P1M_T2M","142","1970-02-01","-1.16","4","5",
"OBS_DEU_P1M_T2M","142","1970-03-01","0.73","4","5",
"OBS_DEU_P1M_T2M","142","1970-04-01","5.34","4","5",
"OBS_DEU_P1M_T2M","142","1970-05-01","10.43","4","5",
"OBS_DEU_P1M_T2M","142","1970-06-01","16.77","4","5",
"OBS_DEU_P1M_T2M","142","1970-07-01","16.2","4","5",
"OBS_DEU_P1M_T2M","142","1970-08-01","16.2","4","5",
"OBS_DEU_P1M_T2M","142","1970-09-01","12.74","4","5",
"OBS_DEU_P1M_T2M","142","1970-10-01","7.67","4","5",
"OBS_DEU_P1M_T2M","142","1970-11-01","4.79","4","5",
"OBS_DEU_P1M_T2M","142","1970-12-01","-1.89","4","5",
"OBS_DEU_P1M_T2M","142","1971-01-01","-4.26","4","5",
"OBS_DEU_P1M_T2M","142","1971-02-01","-0.66","4","5",
"OBS_DEU_P1M_T2M","142","1971-03-01","-0.99","4","5",
"OBS_DEU_P1M_T2M","142","1971-04-01","8.78","4","5",
"OBS_DEU_P1M_T2M","142","1971-05-01","13.64","4","5",
"OBS_DEU_P1M_T2M","142","1971-06-01","13.55","4","5",
"OBS_DEU_P1M_T2M","142","1971-07-01","17.46","4","5",
"OBS_DEU_P1M_T2M","142","1971-08-01","17.47","4","5",
"OBS_DEU_P1M_T2M","142","1971-09-01","10.83","4","5",
"OBS_DEU_P1M_T2M","142","1971-10-01","7.02","4","5",
"OBS_DEU_P1M_T2M","142","1971-11-01","2.45","4","5",
"OBS_DEU_P1M_T2M","142","1971-12-01","1.41","4","5",
"OBS_DEU_P1M_T2M","142","1972-01-01","-3.09","4","5",
"OBS_DEU_P1M_T2M","142","1972-02-01","0.91","4","5",
"OBS_DEU_P1M_T2M","142","1972-03-01","4.76","4","5",
"OBS_DEU_P1M_T2M","142","1972-04-01","7.2","4","5",
"OBS_DEU_P1M_T2M","142","1972-05-01","10.95","4","5",
"OBS_DEU_P1M_T2M","142","1972-06-01","14.35","4","5",
"OBS_DEU_P1M_T2M","142","1972-07-01","16.91","4","5",
"OBS_DEU_P1M_T2M","142","1972-08-01","15.42","4","5",
"OBS_DEU_P1M_T2M","142","1972-09-01","9.56","4","5",
"OBS_DEU_P1M_T2M","142","1972-10-01","5.13","4","5",
"OBS_DEU_P1M_T2M","142","1972-11-01","2.33","4","5",
"OBS_DEU_P1M_T2M","142","1972-12-01","-2.01","4","5",
"OBS_DEU_P1M_T2M","142","1973-01-01","-2.1","4","5",
"OBS_DEU_P1M_T2M","142","1973-02-01","-0.81","4","5",
"OBS_DEU_P1M_T2M","142","1973-03-01","1.96","4","5",
"OBS_DEU_P1M_T2M","142","1973-04-01","4.62","4","5",
"OBS_DEU_P1M_T2M","142","1973-05-01","12.93","4","5",
"OBS_DEU_P1M_T2M","142","1973-06-01","15.5","4","5",
"OBS_DEU_P1M_T2M","142","1973-07-01","16.08","4","5",
"OBS_DEU_P1M_T2M","142","1973-08-01","17.58","4","5",
"OBS_DEU_P1M_T2M","142","1973-09-01","13.58","4","5",
"OBS_DEU_P1M_T2M","142","1973-10-01","6.54","4","5",
"OBS_DEU_P1M_T2M","142","1973-11-01","2.04","4","5",
"OBS_DEU_P1M_T2M","142","1973-12-01","-1.93","4","5",
"OBS_DEU_P1M_T2M","142","1974-01-01","1.88","4","5",
"OBS_DEU_P1M_T2M","142","1974-02-01","2.12","4","5",
"OBS_DEU_P1M_T2M","142","1974-03-01","6.02","4","5",
"OBS_DEU_P1M_T2M","142","1974-04-01","7.06","4","5",
"OBS_DEU_P1M_T2M","142","1974-05-01","10.54","4","5",
"OBS_DEU_P1M_T2M","142","1974-06-01","13.56","4","5",
"OBS_DEU_P1M_T2M","142","1974-07-01","15.37","4","5",
"OBS_DEU_P1M_T2M","142","1974-08-01","17.16","4","5",
"OBS_DEU_P1M_T2M","142","1974-09-01","12.72","4","5",
"OBS_DEU_P1M_T2M","142","1974-10-01","4.1","4","5",
"OBS_DEU_P1M_T2M","142","1974-11-01","3.33","4","5",
"OBS_DEU_P1M_T2M","142","1974-12-01","3.31","4","5",
"OBS_DEU_P1M_T2M","142","1975-01-01","2.62","4","5",
"OBS_DEU_P1M_T2M","142","1975-02-01","0.46","4","5",
"OBS_DEU_P1M_T2M","142","1975-03-01","3.26","4","5",
"OBS_DEU_P1M_T2M","142","1975-04-01","6.6","4","5",
"OBS_DEU_P1M_T2M","142","1975-05-01","12.43","4","5",
"OBS_DEU_P1M_T2M","142","1975-06-01","13.82","4","5",
"OBS_DEU_P1M_T2M","142","1975-07-01","17.11","4","5",
"OBS_DEU_P1M_T2M","142","1975-08-01","17.01","4","5",
"OBS_DEU_P1M_T2M","142","1975-09-01","15.46","4","5",
"OBS_DEU_P1M_T2M","142","1975-10-01","6.61","4","5",
"OBS_DEU_P1M_T2M","142","1975-11-01","1.7","4","5",
"OBS_DEU_P1M_T2M","142","1975-12-01","-2.15","4","5",
"OBS_DEU_P1M_T2M","142","1976-01-01","0.53","4","5",
"OBS_DEU_P1M_T2M","142","1976-02-01","-0.57","4","5",
"OBS_DEU_P1M_T2M","142","1976-03-01","1.14","4","5",
"OBS_DEU_P1M_T2M","142","1976-04-01","6.76","4","5",
"OBS_DEU_P1M_T2M","142","1976-05-01","12.56","4","5",
"OBS_DEU_P1M_T2M","142","1976-06-01","16.7","4","5",
"OBS_DEU_P1M_T2M","142","1976-07-01","18.59","4","5",
"OBS_DEU_P1M_T2M","142","1976-08-01","14.67","4","5",
"OBS_DEU_P1M_T2M","142","1976-09-01","11.59","4","5",
"OBS_DEU_P1M_T2M","142","1976-10-01","8.72","4","5",
"OBS_DEU_P1M_T2M","142","1976-11-01","3.59","4","5",
"OBS_DEU_P1M_T2M","142","1976-12-01","-3.89","4","5",
"OBS_DEU_P1M_T2M","142","1977-01-01","-1.01","4","5",
"OBS_DEU_P1M_T2M","142","1977-02-01","3.12","4","5",
"OBS_DEU_P1M_T2M","142","1977-03-01","6.3","4","5",
"OBS_DEU_P1M_T2M","142","1977-04-01","5.37","4","5",
"OBS_DEU_P1M_T2M","142","1977-05-01","11.67","4","5",
"OBS_DEU_P1M_T2M","142","1977-06-01","15.35","4","5",
"OBS_DEU_P1M_T2M","142","1977-07-01","16.4","4","5",
"OBS_DEU_P1M_T2M","142","1977-08-01","15.45","4","5",
"OBS_DEU_P1M_T2M","142","1977-09-01","11.52","4","5",
"OBS_DEU_P1M_T2M","142","1977-10-01","9.14","4","5",
"OBS_DEU_P1M_T2M","142","1977-11-01","4.03","4","5",
"OBS_DEU_P1M_T2M","142","1977-12-01","0.06","4","5",
"OBS_DEU_P1M_T2M","142","1978-01-01","-1.49","4","5",
"OBS_DEU_P1M_T2M","142","1978-02-01","-3.72","4","5",
"OBS_DEU_P1M_T2M","142","1978-03-01","3.96","4","5",
"OBS_DEU_P1M_T2M","142","1978-04-01","6.57","4","5",
"OBS_DEU_P1M_T2M","142","1978-05-01","10.55","4","5",
"OBS_DEU_P1M_T2M","142","1978-06-01","14.18","4","5",
"OBS_DEU_P1M_T2M","142","1978-07-01","15.39","4","5",
"OBS_DEU_P1M_T2M","142","1978-08-01","14.41","4","5",
"OBS_DEU_P1M_T2M","142","1978-09-01","12.07","4","5",
"OBS_DEU_P1M_T2M","142","1978-10-01","7.67","4","5",
"OBS_DEU_P1M_T2M","142","1978-11-01","1.79","4","5",
"OBS_DEU_P1M_T2M","142","1978-12-01","0.48","4","5",
"OBS_DEU_P1M_T2M","142","1979-01-01","-5.44","4","5",
"OBS_DEU_P1M_T2M","142","1979-02-01","-0.05","4","5",
"OBS_DEU_P1M_T2M","142","1979-03-01","4.66","4","5",
"OBS_DEU_P1M_T2M","142","1979-04-01","5.66","4","5",
"OBS_DEU_P1M_T2M","142","1979-05-01","12.07","4","5",
"OBS_DEU_P1M_T2M","142","1979-06-01","16.6","4","5",
"OBS_DEU_P1M_T2M","142","1979-07-01","15.44","4","5",
"OBS_DEU_P1M_T2M","142","1979-08-01","14.99","4","5",
"OBS_DEU_P1M_T2M","142","1979-09-01","12.47","4","5",
"OBS_DEU_P1M_T2M","142","1979-10-01","8.35","4","5",
"OBS_DEU_P1M_T2M","142","1979-11-01","3.07","4","5",
"OBS_DEU_P1M_T2M","142","1979-12-01","3.41","4","5",
"OBS_DEU_P1M_T2M","142","1980-01-01","-3.13","4","5",
"OBS_DEU_P1M_T2M","142","1980-02-01","2.09","4","5",
"OBS_DEU_P1M_T2M","142","1980-03-01","3.61","4","5",
"OBS_DEU_P1M_T2M","142","1980-04-01","4.78","4","5",
"OBS_DEU_P1M_T2M","142","1980-05-01","10.41","4","5",
"OBS_DEU_P1M_T2M","142","1980-06-01","14.14","4","5",
"OBS_DEU_P1M_T2M","142","1980-07-01","14.25","4","5",
"OBS_DEU_P1M_T2M","142","1980-08-01","16.98","4","5",
"OBS_DEU_P1M_T2M","142","1980-09-01","13.46","4","5",
"OBS_DEU_P1M_T2M","142","1980-10-01","6.9","4","5",
"OBS_DEU_P1M_T2M","142","1980-11-01","1.57","4","5",
"OBS_DEU_P1M_T2M","142","1980-12-01","-1.41","4","5",
"OBS_DEU_P1M_T2M","142","1981-01-01","-4.26","4","10",
"OBS_DEU_P1M_T2M","142","1981-02-01","-1.59","4","10",
"OBS_DEU_P1M_T2M","142","1981-03-01","6.52","4","10",
"OBS_DEU_P1M_T2M","142","1981-04-01","7.9","4","10",
"OBS_DEU_P1M_T2M","142","1981-05-01","11.95","4","10",
"OBS_DEU_P1M_T2M","142","1981-06-01","15.27","4","10",
"OBS_DEU_P1M_T2M","142","1981-07-01","15.93","4","10",
"OBS_DEU_P1M_T2M","142","1981-08-01","16.26","4","10",
"OBS_DEU_P1M_T2M","142","1981-09-01","13.44","4","10",
"OBS_DEU_P1M_T2M","142","1981-10-01","8.14","4","10",
"OBS_DEU_P1M_T2M","142","1981-11-01","3.62","4","10",
"OBS_DEU_P1M_T2M","142","1981-12-01","-2.68","4","10",
"OBS_DEU_P1M_T2M","142","1982-01-01","-4.35","4","10",
"OBS_DEU_P1M_T2M","142","1982-02-01","-1.4","4","10",
"OBS_DEU_P1M_T2M","142","1982-03-01","3.71","4","10",
"OBS_DEU_P1M_T2M","142","1982-04-01","5.42","4","10",
"OBS_DEU_P1M_T2M","142","1982-05-01","12.22","4","10",
"OBS_DEU_P1M_T2M","142","1982-06-01","16.25","4","10",
"OBS_DEU_P1M_T2M","142","1982-07-01","18.47","4","10",
"OBS_DEU_P1M_T2M","142","1982-08-01","16.08","4","10",
"OBS_DEU_P1M_T2M","142","1982-09-01","14.89","4","10",
"OBS_DEU_P1M_T2M","142","1982-10-01","8.63","4","10",
"OBS_DEU_P1M_T2M","142","1982-11-01","4.21","4","10",
"OBS_DEU_P1M_T2M","142","1982-12-01","1.87","4","10",
"OBS_DEU_P1M_T2M","142","1983-01-01","2.88","4","10",
"OBS_DEU_P1M_T2M","142","1983-02-01","-3.4","4","10",
"OBS_DEU_P1M_T2M","142","1983-03-01","4.32","4","10",
"OBS_DEU_P1M_T2M","142","1983-04-01","8.81","4","10",
"OBS_DEU_P1M_T2M","142","1983-05-01","11.16","4","10",
"OBS_DEU_P1M_T2M","142","1983-06-01","15.85","4","10",
"OBS_DEU_P1M_T2M","142","1983-07-01","20.23","4","10",
"OBS_DEU_P1M_T2M","142","1983-08-01","17.19","4","10",
"OBS_DEU_P1M_T2M","142","1983-09-01","12.84","4","10",
"OBS_DEU_P1M_T2M","142","1983-10-01","8.25","4","10",
"OBS_DEU_P1M_T2M","142","1983-11-01","1.34","4","10",
"OBS_DEU_P1M_T2M","142","1983-12-01","-0.82","4","10",
"OBS_DEU_P1M_T2M","142","1984-01-01","-0.31","4","10",
"OBS_DEU_P1M_T2M","142","1984-02-01","-2.58","4","10",
"OBS_DEU_P1M_T2M","142","1984-03-01","1.26","4","10",
"OBS_DEU_P1M_T2M","142","1984-04-01","6.05","4","10",
"OBS_DEU_P1M_T2M","142","1984-05-01","10.13","4","10",
"OBS_DEU_P1M_T2M","142","1984-06-01","13.83","4","10",
"OBS_DEU_P1M_T2M","142","1984-07-01","15.79","4","10",
"OBS_DEU_P1M_T2M","142","1984-08-01","16","4","10",
"OBS_DEU_P1M_T2M","142","1984-09-01","11.75","4","10",
"OBS_DEU_P1M_T2M","142","1984-10-01","8.85","4","10",
"OBS_DEU_P1M_T2M","142","1984-11-01","3.76","4","10",
"OBS_DEU_P1M_T2M","142","1984-12-01","-0.09","4","10",
"OBS_DEU_P1M_T2M","142","1985-01-01","-7.72","4","10",
"OBS_DEU_P1M_T2M","142","1985-02-01","-3.41","4","10",
"OBS_DEU_P1M_T2M","142","1985-03-01","1.88","4","10",
"OBS_DEU_P1M_T2M","142","1985-04-01","7.13","4","10",
"OBS_DEU_P1M_T2M","142","1985-05-01","13.09","4","10",
"OBS_DEU_P1M_T2M","142","1985-06-01","13.46","4","10",
"OBS_DEU_P1M_T2M","142","1985-07-01","17.75","4","10",
"OBS_DEU_P1M_T2M","142","1985-08-01","16.21","4","10",
"OBS_DEU_P1M_T2M","142","1985-09-01","13.19","4","10",
"OBS_DEU_P1M_T2M","142","1985-10-01","7.08","4","10",
"OBS_DEU_P1M_T2M","142","1985-11-01","-0.21","4","10",
"OBS_DEU_P1M_T2M","142","1985-12-01","2.58","4","10",
"OBS_DEU_P1M_T2M","142","1986-01-01","-0.6","4","10",
"OBS_DEU_P1M_T2M","142","1986-02-01","-7.36","4","10",
"OBS_DEU_P1M_T2M","142","1986-03-01","2.77","4","10",
"OBS_DEU_P1M_T2M","142","1986-04-01","6.98","4","10",
"OBS_DEU_P1M_T2M","142","1986-05-01","14.55","4","10",
"OBS_DEU_P1M_T2M","142","1986-06-01","15.47","4","10",
"OBS_DEU_P1M_T2M","142","1986-07-01","16.06","4","10",
"OBS_DEU_P1M_T2M","142","1986-08-01","16.8","4","10",
"OBS_DEU_P1M_T2M","142","1986-09-01","11.99","4","10",
"OBS_DEU_P1M_T2M","142","1986-10-01","8.37","4","10",
"OBS_DEU_P1M_T2M","142","1986-11-01","3.8","4","10",
"OBS_DEU_P1M_T2M","142","1986-12-01","0.5","4","10",
"OBS_DEU_P1M_T2M","142","1987-01-01","-5.48","4","10",
"OBS_DEU_P1M_T2M","142","1987-02-01","-0.91","4","10",
"OBS_DEU_P1M_T2M","142","1987-03-01","-0.45","4","10",
"OBS_DEU_P1M_T2M","142","1987-04-01","8.56","4","10",
"OBS_DEU_P1M_T2M","142","1987-05-01","9.35","4","10",
"OBS_DEU_P1M_T2M","142","1987-06-01","13.98","4","10",
"OBS_DEU_P1M_T2M","142","1987-07-01","17.42","4","10",
"OBS_DEU_P1M_T2M","142","1987-08-01","15.56","4","10",
"OBS_DEU_P1M_T2M","142","1987-09-01","15.8","4","10",
"OBS_DEU_P1M_T2M","142","1987-10-01","9.03","4","10",
"OBS_DEU_P1M_T2M","142","1987-11-01","3.49","4","10",
